imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0119471,Kleines Arschloch,1997,06/03/1997,"Animation, Comedy",82,"Germany, UK, Luxembourg, Taiwan, China, Philippines, Thailand",German,"Michael Schaack, Veit Vollmer","Walter Moers, Walter Moers",Hahn Film AG,"Ilona Schulz, Helge Schneider, Arne Elsholtz, Kathrin Ackermann, Claudia Lössl, Erik Schäffler, Monty Arnold, Reinhard Krökel, Karl-Heinz Grewe, Ursula Vogel","He is a small, short-sighted boy who politically incorrectly terrorizes his environment in an old-fashioned, disrespectful and sometimes vulgar manner.",5.7,3445,NA,NA,NA,NA,6,8
tt0119484,Kull the Conqueror,1997,29/08/1997,"Action, Adventure, Fantasy",95,USA,English,John Nicolella,"Robert E. Howard, Charles Edward Pogue",Universal Pictures,"Kevin Sorbo, Tia Carrere, Thomas Ian Griffith, Litefoot, Roy Brocksmith, Harvey Fierstein, Karina Lombard, Edward Tudor-Pole, Douglas Henshall, Joe Shaw, Sven-Ole Thorsen, Terry O'Neill, Pat Roach, John Hallam, Peter Petruna",A barbarian warrior becomes a king when he defeats a king in armed combat and the king's heir conspire to overthrow him and reclaim the throne by resurrecting an evil sorceress.,4.9,7617,$ 20000000,$ 6112613,$ 6112613,NA,78,51
tt0119485,Kundun,1997,26/03/1998,"Biography, Drama, History",134,"USA, Monaco, Morocco","English, Tibetan, Mandarin",Martin Scorsese,Melissa Mathison,De Fina-Cappa,"Tenzin Thuthob Tsarong, Gyurme Tethong, Tulku Jamyang Kunga Tenzin, Tenzin Yeshi Paichang, Tencho Gyalpo, Tenzin Topjar, Tsewang Migyur Khangsar, Tenzin Lodoe, Geshi Yeshi Gyatso, Losang Gyatso, Sonam Phuntsok, Gyatso Lukhang, Lobsang Samten, Jigme Tsarong, Tenzin Trinley","From childhood to adulthood, Tibet's fourteenth Dalai Lama deals with Chinese oppression and other problems.",7,25870,$ 28000000,$ 5684789,$ 5684789,74,131,76
tt0119509,Leave It to Beaver,1997,03/07/1998,"Comedy, Family",84,USA,English,Andy Cadiff,"Bob Mosher, Joe Connelly",Robert Simonds Productions,"Christopher McDonald, Janine Turner, Cameron Finley, Erik von Detten, Adam Zolotin, Barbara Billingsley, Ken Osmond, Frank Bank, Erika Christensen, Alan Rachins, E.J. De la Pena, Justin Restivo, Geoff Pierson, Louis Martin Braga III, Glenn Walker Harris Jr.","The several misadventures and life-lessons learned by 8-year-old Theodore ""Beaver"" Cleaver in an entertaining and hilarious tale of a small-town Ohio family and the daily trials and tribunes of life.",5.2,3931,$ 15000000,$ 10925060,$ 10925060,42,25,23
tt0119520,Lethal Tender,1996,14/03/1997,"Action, Thriller",90,Canada,English,John Bradshaw,Tony Johnston,Deadly Current Productions,"Jeff Fahey, Kim Coates, Carrie-Anne Moss, Gary Busey, Denis Akiyama, David Mucci, David Fraser, Martin Roach, Jonathan Potts, Karyn Dwyer, Chris Pickle, Linda Barnett, Chris Gillett, Bill Lake, Emily Merryn","Bad guys are poisoning drinking water, and there is only one man who can stop them, Jeff Fahey.",4.4,351,NA,NA,NA,NA,7,5
tt0119528,Liar Liar,1997,24/04/1997,"Comedy, Fantasy",86,USA,English,Tom Shadyac,"Paul Guay, Stephen Mazur",Universal Pictures,"Jim Carrey, Maura Tierney, Justin Cooper, Cary Elwes, Anne Haney, Jennifer Tilly, Amanda Donohoe, Jason Bernard, Swoosie Kurtz, Mitchell Ryan, Christopher Mayer, Eric Pierpoint, Randall 'Tex' Cobb, Cheri Oteri, SW Fisher",A fast-track lawyer can't lie for 24 hours due to his son's birthday wish after he disappoints his son for the last time.,6.9,276072,$ 45000000,$ 181410615,$ 302710615,70,294,80
tt0119546,A Little Bit of Soul,1998,19/03/1998,Comedy,84,Australia,English,Peter Duncan,Peter Duncan,Beyond Films,"Geoffrey Rush, David Wenham, Frances O'Connor, Heather Mitchell, John Gaden, Iris Shand, Kerry Walker, Roy Billing, Jennifer Hagan, Peter Duncan, Paul Blackwell, Craig Rasmus, Paul Livingston, Richard Roxburgh, Yoel Goldenberg",Two scientists vie for funding from a wealthy heiress and her loopy politician husband.,5.4,353,NA,NA,NA,NA,7,13
tt0119555,Living in Peril,1997,02/02/1997,"Comedy, Drama, Thriller",93,USA,English,Jack Ersgard,"Patrik Ersgård, Jesper Ersgård",Emerald Entertainment LLC,"Rob Lowe, Jim Belushi, Dean Stockwell, Dana Wheeler-Nicholson, Alex Meneses, Richard Moll, Tony Longo, Patrik Ersgård, Earl Boen, Pamela Brull, Earl Billings, Richard Partlow, Elise Rothberg, Stan Yale, Brian Cousins",The young architect Walter leaves his wife Linda to go to L.A. to draw a mansion for Harrison. On the highway a truck driver almost drives him off the road. Walter calls the truck-company ...,5.3,769,NA,NA,NA,NA,18,4
tt0119567,The Lost World: Jurassic Park,1997,05/09/1997,"Action, Adventure, Sci-Fi",129,USA,"English, Spanish",Steven Spielberg,"Michael Crichton, David Koepp",Universal Pictures,"Jeff Goldblum, Julianne Moore, Pete Postlethwaite, Arliss Howard, Richard Attenborough, Vince Vaughn, Vanessa Chester, Peter Stormare, Harvey Jason, Richard Schiff, Thomas F. Duffy, Joseph Mazzello, Ariana Richards, Thomas Rosales Jr., Camilla Belle","A research team is sent to the Jurassic Park Site B island to study the dinosaurs there, while an InGen team approaches with another agenda.",6.6,371000,$ 73000000,$ 229086679,$ 618638999,59,664,206
tt0119578,Love! Valour! Compassion!,1997,16/05/1997,"Comedy, Drama, Romance",108,USA,English,Joe Mantello,"Terrence McNally, Terrence McNally",Krost/Chapin Productions,"Jason Alexander, Stephen Spinella, Stephen Bogardus, Randy Becker, John Benjamin Hickey, Justin Kirk, John Glover","Gregory invites seven friends to spend the summer at his large, secluded 19th-century home in upstate New York. The seven are: Bobby, Gregory's ""significant other,"" who is blind but who ...",7,3278,NA,$ 2977807,$ 2977807,59,52,14
tt0119594,Twilight,1998,06/03/1998,"Crime, Drama, Mystery",94,USA,English,Robert Benton,"Robert Benton, Richard Russo",Cinehaus,"Paul Newman, Susan Sarandon, Gene Hackman, Reese Witherspoon, Stockard Channing, James Garner, Giancarlo Esposito, Liev Schreiber, Margo Martindale, John Spencer, M. Emmet Walsh, Peter Gregory, Rene Mujica, Jason Clarke, Patrick Malone","A retired detective accepts a simple task, unaware that it will tear open old, forgotten, but deadly wounds.",6.2,10239,$ 37000000,$ 15055091,$ 15055091,NA,102,74
tt0119603,Mal,1999,25/02/2000,Drama,85,"Portugal, Ireland, Spain, Brazil","Portuguese, English",Alberto Seixas Santos,Alberto Seixas Santos,Camelot Pélis S.L.,"Pauline Cadell, Rui Morisson, Alexandre Pinto, Alícia Gomes da Costa, Fábio Silva, José Pinto, Luís Lima Barreto, Manuela Carona, Maria Santos, Lia Gama, Zita Duarte, Don Baker, Sofia Aparício, Luís Esparteiro, Carlos César","This film about contemporary life in Lisbon concerns an Irish woman, Cathy, who dearly loves her Portugese lawyer husband Pedro. Though, unbeknownst to her, he engages in one tryst after ...",6.1,111,NA,NA,$ 359,NA,1,3
tt0119632,The MatchMaker,1997,17/07/1999,"Comedy, Romance",97,"Ireland, UK, USA",English,Mark Joffe,"Greg Dinner, Karen Janszen",Good Film Company,"Janeane Garofalo, David O'Hara, Milo O'Shea, Jay O. Sanders, Rosaleen Linehan, Paul Hickey, Maria Doyle Kennedy, Saffron Burrows, Denis Leary, Olivia Caffrey, Joan Sheehy, Anne Gildea, Claude Clancy, James Ryland, David King","Marcy is an assistant to Senator John McGlory, who is having problems with a re-election campaign. Desperate for Irish votes, McGlory's chief of staff Nick sends Marcy to Ireland to trace ...",6.5,5344,NA,$ 3392080,$ 3392080,NA,88,43
tt0119642,Mean Guns,1997,21/11/1997,"Action, Crime, Thriller",104,USA,English,Albert Pyun,Andrew Witham,Filmwerks,"Christopher Lambert, Ice-T, Michael Halsey, Deborah Van Valkenburgh, Tina Cote, Yuji Okumoto, Thom Mathews, Kimberly Warren, Hunter Doughty, Jerry Rector, James Wellington, Hoke Howell, James Mathers, Milan Nicksic, Jahi J.J. Zuri","100 people, who have betrayed The Syndicate, are gathered in a prison opening the next day. They are given weapons and 6 hours to kill each other. The 3 remaining share $10,000,000.",5.6,4140,$ 2095000,NA,NA,NA,64,25
tt0119643,Meet Joe Black,1998,29/01/1999,"Drama, Fantasy, Romance",178,USA,"English, Dutch",Martin Brest,"Ron Osborn, Jeff Reno",Universal Pictures,"Brad Pitt, Anthony Hopkins, Claire Forlani, Jake Weber, Marcia Gay Harden, Jeffrey Tambor, David S. Howard, Lois Kelly-Miller, Jahnni St. John, Richard Clarke, Marylouise Burke, Diane Kagan, June Squibb, Gene Canfield, Suzanne Hevner","Death, who takes the form of a young man, asks a media mogul to act as a guide to teach him about life on Earth, and in the process, he falls in love with his guide's daughter.",7.2,210620,$ 90000000,$ 44619100,$ 142940100,43,806,102
tt0119654,Men in Black,1997,03/10/1997,"Action, Adventure, Comedy",98,USA,"English, Spanish",Barry Sonnenfeld,"Lowell Cunningham, Ed Solomon",Columbia Pictures,"Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio, Rip Torn, Tony Shalhoub, Siobhan Fallon Hogan, Mike Nussbaum, Jon Gries, Sergio Calderón, Carel Struycken, Fredric Lehne, Richard Hamilton, Kent Faulcon, John Alexander",A police officer joins a secret organization that polices and monitors extraterrestrial interactions on Earth.,7.3,506999,$ 90000000,$ 250690539,$ 589390539,71,351,162
tt0119670,The Mighty,1998,30/10/1998,"Comedy, Drama",100,USA,English,Peter Chelsom,"Rodman Philbrick, Charles Leavitt",Chaos Productions,"Harry Dean Stanton, Gena Rowlands, Elden Henson, Douglas Bisset, Joe Perrino, Dov Tiefenbach, Michael Colton, Daniel Lee, Eve Crawford, Kieran Culkin, Sharon Stone, John Bourgeois, Bruce Tubbe, Rudy Webb, Ron Nigrini","Two young boys, both social outcasts in their small town, form an unlikely friendship.",7.3,12204,NA,$ 2652246,$ 2652246,NA,115,35
tt0119700,Moonbase,1997,06/12/1997,"Action, Sci-Fi",89,USA,English,Paolo Mazzucato,"Brian DiMuccio, Dino Vindeni",Live Entertainment,"Scott Plank, Jocelyn Seagrave, Robert O'Reilly, Kurt Fuller, Randy Vasquez, Gretchen Palmer, Stack Pierce, Billy Maddox, John Philbin, Samantha Phillips, George 'Buck' Flower, Sheila Korsi, Brian Teshera, Mel Novak, Andre Rosey Brown",The most dangerous criminals in the universe escape from the Off-World Penitentiary and stow away to the quiet Moonbase Waste Disposal Plant. Hidden beneath the lunar surface lies an ...,3.6,286,NA,NA,NA,NA,6,7
tt0119715,Mousehunt,1997,03/04/1998,Comedy,98,USA,English,Gore Verbinski,Adam Rifkin,DreamWorks,"Nathan Lane, Lee Evans, Vicki Lewis, Maury Chaykin, Eric Christmas, Michael Jeter, Debra Christofferson, Camilla Søeberg, Ian Abercrombie, Annabelle Gurwitch, Eric Poppick, Ernie Sabella, William Hickey, Christopher Walken, Cliff Emmich",Two stumblebum inheritors are determined to rid their antique house of a mouse who is equally determined to stay where he is.,6.5,50512,$ 38000000,$ 61917389,$ 122417389,54,114,73
tt0119723,Mrs Dalloway,1997,10/10/1997,"Drama, Romance",97,"UK, USA, Netherlands",English,Marleen Gorris,"Eileen Atkins, Virginia Woolf",First Look International,"Vanessa Redgrave, Natascha McElhone, Michael Kitchen, Alan Cox, Sarah Badel, Lena Headey, John Standing, Robert Portal, Oliver Ford Davies, Hal Cruttenden, Rupert Graves, Amelia Bullmore, Margaret Tyzack, Robert Hardy, Richenda Carey","In 1923 London, socialite Clarissa Dalloway's (Vanessa Redgrave's) well-planned party is overshadowed by the return of an old suitor she had known thirty-three years earlier.",6.6,3495,NA,$ 3309421,$ 3309421,NA,36,44
tt0119738,My Best Friend's Wedding,1997,19/12/1997,"Comedy, Drama, Romance",105,USA,"English, French, Italian",P.J. Hogan,Ronald Bass,TriStar Pictures,"Julia Roberts, Dermot Mulroney, Cameron Diaz, Rupert Everett, Philip Bosco, M. Emmet Walsh, Rachel Griffiths, Carrie Preston, Susan Sullivan, Christopher Masterson, Raci Alexander, Jennifer Garrett, Kelleia Sheerin, Bree Turner, Cassie Creasy","When a woman's long-time friend reveals he's engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding.",6.3,125963,$ 38000000,$ 127120029,$ 299288605,50,204,93
tt0119743,My Son the Fanatic,1997,07/01/1998,"Comedy, Drama, Romance",87,"UK, France",English,Udayan Prasad,"Hanif Kureishi, Hanif Kureishi",Zephyr Films,"Om Puri, Rachel Griffiths, Akbar Kurtha, Stellan Skarsgård, Gopi Desai, Harish Patel, Sarah-Jane Potts, Judi Jones, Geoffrey Bateman, Bernard Wrigley, Moya Brady, Badi Uzzaman, Andy Devine, Shiv Grewal, Marc Anwar",Pakistani taxi-driver Parvez and prostitute Bettina find themselves trapped in the middle when Islamic fundamentalists decide to clean up their local town.,6.8,1559,NA,$ 417683,$ 417683,NA,37,25
tt0119746,The Myth of Fingerprints,1997,17/09/1997,"Comedy, Drama, Romance",93,USA,English,Bart Freundlich,Bart Freundlich,Eureka Pictures,"Randee Allen, Arija Bareikis, Justin Barreto, Chris Bauer, Nicholas Bourgeois, Tom Cumler, Blythe Danner, Hope Davis, Christopher Duva, Kelsey Gunn, Laurel Holloman, Brian Kerwin, James Le Gros, Julianne Moore, Polly Pelletier",An ambitious debut for writer/director Bart Freundlich charting the unrest with a family who gather together for Thanksgiving Day.,5.9,2413,$ 2000000,$ 523025,$ 523025,58,37,35
tt0119778,Next Stop Wonderland,1998,21/08/1998,"Comedy, Drama, Romance",104,USA,English,Brad Anderson,"Brad Anderson, Lyn Vaus",NA,"Hope Davis, Philip Seymour Hoffman, Callie Thorne, Ken Cheeseman, Pamela Hart, Diane Beckett, Jeremy Geidt, Alan Gelfant, Dave Gilloran, Luz Alexandra Ramos, Emma Shaw, Kemp Harris, Neil Gustafson, Holland Taylor, E. Katherine Kerr","An unlucky in love nurse finds her life taking a detour when her mother places a personals ad in the paper, while on the other side of Boston, a plumber is trying to change careers.",6.6,4593,$ 1000000,$ 3395581,$ 3395581,71,88,41
tt0119784,The Night Flier,1997,30/04/1997,"Fantasy, Horror, Mystery",94,"USA, Italy",English,Mark Pavia,"Stephen King, Mark Pavia",New Amsterdam Entertainment,"Miguel Ferrer, Julie Entwisle, Dan Monahan, Michael H. Moss, John Bennes, Beverly Skinner, Rob Wilds, Richard K. Olsen, Elizabeth McCormick, J.R. Rodriguez, Robert Leon Casey, Ashton Stewart, William Neely, Windy Wenderlich, General Fermon Judd Jr.",A reporter is on the trail of a vampiric murderer who travels by plane.,6,9353,$ 1000000,$ 125397,$ 125397,36,89,47
tt0119802,Snitch,1998,25/09/1998,"Crime, Drama, Thriller",93,"Canada, USA",English,Ted Demme,Mike Armstrong,Apostle,"Denis Leary, Ian Hart, Jason Barry, Lenny Clarke, Kevin Chapman, George MacDonald, John Diehl, Lyndon Byers, Herbie Ade, Noah Emmerich, Famke Janssen, Melissa Fitzgerald, Don Gavin, Billy Crudup, Colm Meaney",A small-time hoodlum is divided between his conscience and loyalty to his boss when his cousin is murdered.,6.7,1544,$ 11000000,$ 333760,$ 333760,71,37,23
tt0119843,Oscar and Lucinda,1997,31/12/1997,"Drama, Romance",132,"USA, Australia, UK","English, French",Gillian Armstrong,"Peter Carey, Laura Jones",Australian Film Finance Corporation (AFFC),"Ralph Fiennes, Cate Blanchett, Ciarán Hinds, Tom Wilkinson, Richard Roxburgh, Clive Russell, Bille Brown, Josephine Byrnes, Barnaby Kay, Barry Otto, Linda Bassett, Geoffrey Rush, Polly Cheshire, Gillian Jones, Robert Menzies","In mid-1800s England, Oscar is a young Anglican priest, a misfit and an outcast, but with the soul of an angel. As a boy, even though from a strict Pentecostal family, he felt God told him ...",6.6,6375,AUD 16000000,$ 1897404,$ 1897404,66,53,29
tt0119891,Phantoms,1998,21/07/2000,"Horror, Sci-Fi, Thriller",96,"USA, Japan",English,Joe Chappelle,"Dean R. Koontz, Dean R. Koontz",Miramax,"Peter O'Toole, Rose McGowan, Joanna Going, Liev Schreiber, Ben Affleck, Nicky Katt, Clifton Powell, Rick Otto, Valerie Chow, Adam Nelson, John Hammil, John Scott Clough, Michael DeLorenzo, William Hahn, Robert Himber","One hundred fifty dead, and three hundred fifty missing in the tiny mountain town of Snowfield, Colorado, and that's only the beginning.",5.5,19359,NA,$ 5624282,$ 5624282,26,194,90
tt0119905,The Players Club,1998,14/08/1998,"Comedy, Drama",104,USA,English,Ice Cube,Ice Cube,New Line Cinema,"LisaRaye McCoy, Dick Anthony Williams, Judyann Elder, Chrystale Wilson, Adele Givens, Bernie Mac, Anthony Johnson, Jimmy Woodard, Montae Russell, Oren Williams, Monica Calhoun, Jossie Thacker, Lalanya Masters, Ursula Y. Houston, Annie O'Donnell",A woman must contend with rival strippers and her boss in an attempt to make a legitimate living.,5.9,6252,$ 4500000,$ 23047939,$ 23261485,NA,31,22
tt0119910,Polish Wedding,1998,21/07/2000,"Comedy, Drama, Romance",105,USA,English,Theresa Connelly,Theresa Connelly,Addis Wechsler Pictures,"Claire Danes, Jon Bradford, Lena Olin, Ramsey Krull, Gabriel Byrne, Daniel Lapaine, Rachel Morrin, Rebecca Morrin, Mili Avital, Steven Petrarca, Brian Hoyt, Christina Romana Lypeckyj, Peter Carey, Rade Serbedzija, Ryan Spahn","The film centers on a big Polish family. Jadzia is the mother and the ruler of the Pzoniak family (she has five children). Though she's happily married to Bolek, she is also having a ...",5.6,3075,NA,$ 692588,$ 692588,NA,71,29
tt0119942,Primary Colors,1998,30/10/1998,"Comedy, Drama",143,"UK, France, Germany, Japan, USA",English,Mike Nichols,"Joe Klein, Elaine May",Award Entertainment,"John Travolta, Emma Thompson, Billy Bob Thornton, Kathy Bates, Adrian Lester, Maura Tierney, Larry Hagman, Diane Ladd, Paul Guilfoyle, Rebecca Walker, Caroline Aaron, Tommy Hollis, Rob Reiner, Ben Jones, J.C. Quinn",A man joins the political campaign of a smooth-operator candidate for President of the U.S.,6.6,27014,$ 65000000,$ 39001187,$ 52090187,70,161,133
tt0119953,Profile for Murder,1996,24/08/1996,"Drama, Thriller",95,Canada,English,David Winning,Steve Fisher,Libra Pictures,"Lance Henriksen, Jason Nash, Joan Severance, Fawnia Mondey, Jeff Wincott, Michael Ryan, Benjamin Ratner, Dwight McFee, Paul Wu, Austin Basile, Michael Kopsa, Jonathan Palis, Arlene Warren, Karen Steinbach, Andre Benjamin",A female police psychiatrist develops sexual fantasies involving a patient accused of murder.,5,244,NA,NA,NA,NA,9,1
tt0119994,Red Corner,1997,05/06/1998,"Crime, Drama, Thriller",122,USA,"English, Mandarin",Jon Avnet,Robert King,Metro-Goldwyn-Mayer (MGM),"Richard Gere, Bai Ling, Bradley Whitford, Byron Mann, Peter Donat, Robert Stanton, Tsai Chin, James Hong, Tzi Ma, Ulrich Matschoss, Richard Venture, Jessey Meng, Roger Yuan, Chi Yu Li, Henry O","An American attorney on business in China is wrongfully arrested and put on trial for murder, with a female defense lawyer from the country the only key to proving his innocence.",6.3,15902,$ 48000000,$ 22459274,$ 22459274,NA,81,34
tt0120039,Rough Draft,1998,18/05/1998,"Horror, Thriller",95,USA,English,Joshua Wallace,Jennifer Badham,Goldbar International,"Gary Busey, Arnold Vosloo, Michael Madsen, Julia Campbell, Reno Wilson, David Michaels, Marcy Kaplan, Patricia Skeriotis, Jazzmun, Erica Yohn, William Frankfather, Brien Blakely, Jeff N. Strong, Mario Roberts, Alexander Keith","A struggling freelance writer, while investigating the transvestite night life, stumbles across a serial killer in action. The two then strike up a bizarre partnership to document the ...",3.5,595,NA,NA,NA,NA,16,1
